title,type,radar_notes,radar_peak,radar_scratch,radar_soflan,radar_charge,radar_chord,notes,radar_top
XENON II ~TOMOYUKIの野望~,A,130.97,110.52,34.46,0,59.37,103.84,1523,NOTES
XENON II ~TOMOYUKIの野望~,H,78.68,71.42,28.82,0,42.19,16.53,915,NOTES
Xepher,A,122.74,102.63,31.18,0,0,101.72,1520,NOTES
Xepher,H,90.6,90,27.33,0,0,54.9,1135,NOTES
Xerulean,A,154.13,167.85,132.23,0,54.53,137.32,1802,PEAK
Xerulean,H,89.78,109.21,72.32,0,29.84,51.78,1049,PEAK
XHRONOXAPSULΞ,A,166.36,187.5,66.65,0,150.57,141.55,2077,PEAK
XINOBIKILL,A,115.91,100,23.47,0,135.99,93.13,1475,CHARGE
XINOBIKILL,H,71.51,68.57,24.04,0,64.53,30.47,910,NOTES
Xlø,A,159.68,138.15,104.89,0,0,127.92,1988,NOTES
Xlø,H,104.86,90,55.06,0,24.28,55.71,1304,NOTES
Xperanza,A,128.59,126.31,132.81,0,29.84,129.18,1637,SCRATCH
Xperanza,H,97.26,87.14,79.56,0,25.61,95.43,1238,NOTES
Xyndrome,A,122.76,111.84,100.64,0,81.01,130.84,1495,CHORD
Xyndrome,H,68.98,65.71,52.04,0,29.29,57.71,840,NOTES
Y&Co. is dead or alive,A,116.73,113.15,101.41,151.86,0,108.89,1478,SOFLAN
Y&Co. is dead or alive,H,72.75,61.42,58.7,90.07,0,47.75,921,SOFLAN
YAKSHA,A,150.69,136.84,38.97,0,0,132.07,2000,NOTES
YAKSHA,H,91.56,98.58,21.95,0,0,67.67,1215,PEAK
yamabiko (SINOBUZ Edition),A,105.33,109.21,46.21,0,5.78,111.95,1345,CHORD
yamabiko (SINOBUZ Edition),H,64.45,65.71,18.25,0,0.93,44.5,822,PEAK
yellow head joe,A,116.56,91.43,35.38,0,0,73.31,1152,NOTES
yellow head joe,H,78.71,65.71,22.85,0,0,28.57,778,NOTES
yellow head joe,L,161.25,132.89,30.96,0,30.39,122.99,1596,NOTES
Yellow Sketch(RX-Ver.S.P.L.),A,118.14,100,22.69,0,18.43,87.97,1479,NOTES
Yellow Sketch(RX-Ver.S.P.L.),H,75.33,68.57,17.46,0,60.34,33.4,943,NOTES
Yellow Sunrise,A,94.63,88.58,13.84,0,0,66.98,1145,NOTES
Yellow Sunrise,H,60,62.85,10.23,0,0,19.72,726,PEAK
"You'll say ""Now!""",A,124.29,121.05,31.93,0,0,93.29,1276,NOTES
"You'll say ""Now!""",H,93.69,99.99,63.86,0,0,42.11,962,PEAK
Ypsilon,A,119.02,98.57,34.3,0,0,96.83,1466,NOTES
Ypsilon,H,74.13,65.71,30.76,0,0,26.13,913,NOTES
Ypsilon,L,146.22,123.68,34.3,0,0,131.67,1801,NOTES
Yum Yum Jelly,A,105.39,121.05,44,0,106.84,88.64,1204,PEAK
Yum Yum Jelly,H,69.94,74.28,28.06,0,26.87,34.14,799,PEAK
ZED,A,110.14,115.78,21.13,0,0,88.39,1405,PEAK
ZED,H,68.68,61.42,21.13,0,0,55.09,876,NOTES
ZENDEGI DANCE,A,113.8,101.31,23.21,0,0,112.25,1393,NOTES
ZENDEGI DANCE,H,76.38,65.71,16.66,0,0,40.23,935,NOTES
zenith,H,55.98,0,0,0,0,0,752,NOTES
Zenith,A,83.96,85.71,14.1,0,170.02,48.58,1128,CHARGE
Zenith,H,0,58.58,10.3,0,114.72,18.45,752,CHARGE
Zenius -I- vanisher,A,91.88,84.29,18.82,0,0,71.6,1209,NOTES
Zenius -I- vanisher,H,60.04,64.28,9.41,0,0,33.59,790,PEAK
ZEPHYRANTHES,A,117.88,98.57,36.66,0,0,70.86,1499,NOTES
ZEPHYRANTHES,H,74.15,72.86,37.81,0,0,38.59,943,NOTES
ZEPHYRANTHES,L,155.75,147.36,45.83,0,20.4,132.35,1982,NOTES
ZERO-ONE,A,113.38,85.71,20.43,0,0,68.28,1132,NOTES
ZERO-ONE,H,87.55,75.71,20.43,0,0,37.56,874,NOTES
ZERO-ONE,L,145.04,109.21,15.32,0,0,107.07,1448,NOTES
ZEROIN ON THE LIGHT,H,68.25,57.13,29.71,0,0,42.12,887,NOTES
ZETA~素数の世界と超越者~,A,116.98,110.52,29.61,111.69,0,112.59,1583,NOTES
ZETA~素数の世界と超越者~,H,81.06,71.43,15.61,100.08,0,58.45,1097,SOFLAN
ZEИITH,A,129.16,123.68,95.27,0,0,117.07,1531,NOTES
ZEИITH,H,86.05,71.43,70.68,0,0,63.89,1020,NOTES
Zirkfied,A,149.4,189.28,38.16,0,0,152.31,1968,PEAK
Zirkfied,H,80.09,87.14,37.05,0,0,39.77,1055,PEAK
ZZ,A,136.53,122.36,16.78,0,76.1,117.17,1541,NOTES
ZZ,H,92.32,84.27,12.26,0,0,52.28,1042,NOTES
ΕΛΠΙΣ,A,127.08,115.78,20.25,0,0,96.49,1600,NOTES
ΕΛΠΙΣ,H,85.38,77.14,19.09,0,0,18.95,1075,NOTES
ΕΛΠΙΣ,L,147.1,130.26,20.25,0,53.42,114.25,1852,NOTES
ιgniЯRuina,A,144.13,162.5,81.12,0,0,136.53,1821,PEAK
ιgniЯRuina,H,85.96,78.57,19.85,0,0,59.5,1104,NOTES
あいつら全員同窓会,A,105.07,94.29,25.23,0,0,96.94,1031,NOTES
あいつら全員同窓会,H,63.7,55.71,21.53,0,0,40.73,625,NOTES
アイドル,A,100.94,78.57,42.1,0,0,105.67,1310,CHORD
アイドル,H,58.64,47.14,28.07,0,0,34.61,761,NOTES
アイドル,L,123.29,102.63,55.01,0,0,125.52,1600,CHORD
アクマフカ,A,95.43,80,30.95,0,75.94,79.17,1168,NOTES
アクマフカ,H,63.72,48.57,13.09,0,40.12,29.03,780,NOTES
アストライアの双皿,A,128.32,121.05,35.51,0,119.77,110.05,1632,NOTES
アストライアの双皿,H,87.28,75.72,32.09,0,71.68,39.41,1110,NOTES
アタシ完全絶対正義ちゃん!,A,87.96,77.14,31.98,0,0,75.77,1082,NOTES
アタシ完全絶対正義ちゃん!,H,66.09,57.14,24.28,0,0,35.12,813,NOTES
アラビアン ハイパー ナイト,A,150.46,119.73,46.05,0,43.14,122.12,1690,NOTES
アルストロメリア,A,98.36,74.28,54.29,0,0,81.96,1254,NOTES
アルストロメリア,H,63.05,52.85,44,0,0,37.51,804,NOTES
あるビー! feat.ころねぽち,A,117.05,100,77.84,0,77.5,110.37,1457,NOTES
あるビー! feat.ころねぽち,H,72.3,65.71,53.84,0,23.12,36.8,900,NOTES
イガク,A,82.28,81.42,39.18,0,6.25,88.88,1025,CHORD
イガク,H,61.49,54.28,21.05,0,4.37,43.51,766,NOTES
イザナミノナゲキ,A,136.05,123.68,27.45,0,102.48,129.55,1661,NOTES
イザナミノナゲキ,H,82.49,72.85,23.27,0,40,73.08,1007,NOTES
いつかオトナになれるといいね。,A,118.95,84.28,27.89,0,0,117.26,1522,NOTES
いつかオトナになれるといいね。,H,76.9,61.42,27.89,0,0,58.29,984,NOTES
うさ☆かめ 大戦争!,A,107.31,97.14,80.26,0,0,104.64,1276,NOTES
うさ☆かめ 大戦争!,H,70.3,71.42,80.88,0,0,39.36,836,SCRATCH
ウツシミウツシ,A,126.69,102.63,38.19,0,0,120.77,1595,NOTES
ウツシミウツシ,H,83.32,72.85,28.93,0,0,48.5,1049,NOTES
エクスプロウル,H,64.85,54.28,21.37,0,27.5,49.17,818,NOTES
エコ爺,A,73.85,61.42,6.99,0,0,65.01,923,NOTES
エコ爺,H,54.25,47.15,6.99,0,0,34.48,678,NOTES
えだまめカレークッキング,A,101.57,95.71,28.43,0,87.04,92.2,1119,NOTES
えだまめカレークッキング,H,59.91,57.14,23.14,0,29.68,30.74,660,NOTES
エディブルフラワーの独白,A,89.68,88.57,15.29,0,0,94.37,1110,CHORD
エディブルフラワーの独白,H,64.24,61.43,13.54,0,0,37.93,795,NOTES
オールトの雲,A,105.62,110.52,26.51,0,66.85,102.85,1335,PEAK
オールトの雲,H,80.32,72.86,4.61,0,14.34,56.57,1015,NOTES
お菓子の王国,A,160.27,180.35,31.04,0,0,144.63,2109,PEAK
お菓子の王国,H,90.63,90,29.93,0,0,41.67,1191,NOTES
お米の美味しい炊き方、そしてお米を食べることによるその効果。,A,93.62,81.42,68.1,0,0,54.93,1122,NOTES
お米の美味しい炊き方、そしてお米を食べることによるその効果。,H,67.75,72.84,52.29,0,0,24.55,812,PEAK
お米の美味しい炊き方、そしてお米を食べることによるその効果。,L,158.97,148.68,72.96,0,0,138.97,1907,NOTES
お願いアインシュタイン,A,102.09,91.42,30,0,0,104.97,1066,CHORD
お願いアインシュタイン,H,72.1,65.72,24.41,0,0,58.49,753,NOTES
おおきなこえで,A,58.95,60,13.1,0,0,59.49,754,PEAK
おおきなこえで,H,39.25,40,13.67,0,0,28.73,502,PEAK
おおきなこえで,L,85.61,82.86,11.39,0,83.91,90.6,1095,CHORD
オッド♡ラヴィ,A,94.22,87.13,79.74,0,30.46,74.11,1274,NOTES
オッド♡ラヴィ,H,66.56,58.56,64.12,0,19.53,31.03,900,NOTES
おとせサンダー,A,104.2,85.71,44.65,0,0,101.85,1088,NOTES
おとせサンダー,H,57.66,48.58,32.79,0,0,32.5,602,NOTES
オドループ,A,97.13,87.14,16.86,0,0,105.74,1175,CHORD
オドループ,H,65.47,55.71,17.46,0,0,48.77,792,NOTES
オドループ,L,123.99,95.71,18.66,0,0,139.25,1500,CHORD
オブソミート,H,61.75,57.14,21.42,0,11.71,34.12,756,NOTES
オルタネイトβ,A,89.84,82.86,23.02,0,0,81.06,1137,NOTES
オルタネイトβ,H,57.28,54.28,16.11,0,0,19.41,725,NOTES
オレはビートマニア!お前は何マニア?,A,70.74,65.71,75.58,0,0,45.32,873,SCRATCH
オレはビートマニア!お前は何マニア?,H,61.83,55.71,58.45,0,0,26.52,763,NOTES
か・し・ま・し☆PUMP UP!,A,112.9,98.57,100.44,0,0,106.87,1453,NOTES
か・し・ま・し☆PUMP UP!,H,75.05,67.13,83.22,0,0,27.11,966,SCRATCH
ガヴリールドロップキック,A,111.19,101.32,78.51,131.42,43.52,110.89,1362,SOFLAN
ガヴリールドロップキック,H,69.87,67.15,52.93,85.29,5.93,43.62,856,SOFLAN
かげぬい ~ Ver.BENIBOTAN ~,A,79.22,67.14,36.51,0,35.18,69.96,980,NOTES
かげぬい ~ Ver.BENIBOTAN ~,H,58.04,60,17.66,0,11.23,25.96,718,PEAK
カゴノトリ~弐式~,A,110.22,126.31,13.33,0,0,105.6,1325,PEAK
カゴノトリ~弐式~,H,78.52,94.28,12.12,0,0,48.2,944,PEAK
カジノファイヤーことみちゃん,A,110.06,109.21,139.19,0,30.62,94.14,1271,SCRATCH
カジノファイヤーことみちゃん,H,63.81,60,48.57,0,0,39.49,737,NOTES
カジノファイヤーことみちゃん,L,153.8,144.73,152.65,0,50.46,141.9,1777,NOTES
かずあそび,A,69.6,67.13,48.8,0,5.77,67.12,852,NOTES
かずあそび,H,49.01,45.71,32.73,0,4.84,28.83,600,NOTES
がっつり陰キャ!? 怪盗いいんちょの億劫^^;,A,179.48,151.78,103.8,0,0,170.89,2192,NOTES
がっつり陰キャ!? 怪盗いいんちょの億劫^^;,H,114.91,88.57,76.61,0,0,101.25,1399,NOTES
かわいいだけじゃだめですか?,A,92.15,85.71,45.18,0,0,99.09,1070,CHORD
かわいいだけじゃだめですか?,H,69.24,61.42,34.51,0,0,52.27,804,NOTES
キスキツネ,A,96.08,90,33.47,0,0,89.36,1192,NOTES
キスキツネ,H,60.21,47.14,19.96,0,0,31.43,747,NOTES
きみのせかい,A,115.62,109.21,26.79,0,85,113.2,1446,NOTES
きみのせかい,H,67.56,60,20.96,0,3.75,40.84,845,NOTES
ギャ・ギャ・ギャ・ギャラクシー!,H,63.28,55.71,31.11,0,21.4,46.36,830,NOTES
キャトられ♥恋はモ~モク,A,142.43,139.47,86.12,0,0,135.58,1988,NOTES
キャトられ♥恋はモ~モク,H,97.37,95.72,27.14,0,0,64.57,1359,NOTES
きゅうくらりん,A,99.64,77.14,8.44,0,0,91.16,1203,NOTES
きゅうくらりん,H,71.72,58.57,8.44,0,0,43.31,866,NOTES
きゅんです。,A,106.7,97.15,29.05,0,0,112.68,1177,CHORD
きゅんです。,H,65.62,58.57,28.4,0,0,43.69,724,NOTES
ギョギョっと人魚♨爆婚ブライダル,A,98.78,115.78,47.02,0,0,106.69,1209,PEAK
ギョギョっと人魚♨爆婚ブライダル,H,60.7,62.85,44.04,0,10.21,37.53,743,PEAK
ぐだふわエブリデー,A,126.58,106.58,27.61,0,0,100.54,1169,NOTES
ぐだふわエブリデー,H,72.01,57.14,27.61,0,0,23.96,665,NOTES
グッバイ宣言,A,125.72,101.31,51.77,0,0,133.69,1557,CHORD
グッバイ宣言,H,73.08,55.72,46.47,0,0,57.16,905,NOTES
グッバイ宣言,L,149.3,115.78,75.89,0,102.67,160.88,1849,CHORD
グラナダの風,A,88.1,88.58,39.69,0,0,54.24,954,PEAK
グラナダの風,H,58.83,57.14,24.89,0,0,23.17,637,NOTES
クルクル☆ラブ~Opioid Peptide MIX~,A,90.06,113.16,18.93,0,0,68,1144,PEAK
クルクル☆ラブ~Opioid Peptide MIX~,H,60.31,68.58,18.92,0,0,22.51,766,PEAK
クレッシェンド,A,160.4,135.52,35.6,0,106.86,132.08,1742,NOTES
ゲシュタルト,A,94.3,88.57,42.14,0,0,109.35,1239,CHORD
ゲシュタルト,H,60.58,54.28,31.61,0,0,58.47,796,NOTES
ゲシュタルト,L,127.64,140.78,42.7,0,4.68,157.46,1677,CHORD
ここからよろしく大作戦143,A,95.97,78.57,39.27,0,0,96.44,1264,CHORD
ここからよろしく大作戦143,H,68.02,65.71,21.01,0,0,38.23,896,NOTES
ここからよろしく大作戦143,L,121.32,97.14,50.89,0,12.57,131.99,1598,CHORD
コスモス,A,94.83,84.28,18.44,0,0,100.07,1049,CHORD
コスモス,H,68.88,58.57,19.1,0,0,48.32,762,NOTES
こっちを向いてよ,A,61.27,62.85,10.15,0,0,34.43,703,PEAK
こっちを向いてよ,H,58.11,61.42,11.42,0,0,29.22,667,PEAK
サクラあっぱれーしょん,A,98.06,74.28,27.58,0,0,90.9,1166,NOTES
サクラあっぱれーしょん,H,66.02,51.42,27.58,0,0,44.84,785,NOTES
サヨナラ・ヘヴン,A,68.01,68.58,92.15,0,0,54.67,855,SCRATCH
サヨナラ・ヘヴン,H,56.41,60.01,29.56,0,0,34.36,709,PEAK
サヨナラ・ヘヴン-Celtic Chip Dance Mix-,A,110.17,92.86,32.86,0,15.07,113.24,1319,CHORD
サヨナラ・ヘヴン-Celtic Chip Dance Mix-,H,64.73,50,28.6,0,0,43.14,775,NOTES
システムロマンス,A,77.31,88.58,15.42,0,0,83.72,1023,PEAK
システムロマンス,H,68.09,67.15,14.31,0,0,62.5,901,NOTES
シムルグの目醒め,A,142.12,148.68,89.79,0,0,128.22,1822,PEAK
シムルグの目醒め,H,94.45,95.71,15.34,0,0,57.74,1211,PEAK
〆,A,144.02,135.52,114.06,0,10.31,159.69,1877,CHORD
〆,H,91.61,78.57,32.42,0,0.46,83.13,1198,NOTES
シャムシールの舞,A,109,101.31,25.16,102.44,0,126.05,1294,CHORD
シャムシールの舞,H,66.54,67.14,25.16,52.87,0,62.94,790,PEAK
シュッパツシンコウ・シサカンコ,A,91.75,82.85,15.7,0,0,85.73,1234,NOTES
シュッパツシンコウ・シサカンコ,H,67.2,61.42,15.16,0,0,48.88,904,NOTES
シュレーディンガーの猫,A,151.59,130.26,29.59,0,0,137.96,1717,NOTES
シュレーディンガーの猫,H,108.72,94.29,2.57,0,0,87.72,1231,NOTES
シル・ヴ・プレジデント,A,93.88,81.42,33.4,0,0,80.92,901,NOTES
シル・ヴ・プレジデント,H,63.67,51.42,25.81,0,0,33.6,611,NOTES
シル・ヴ・プレジデント,L,135.35,119.73,44.78,0,0,134.12,1299,NOTES
シンデレラ,A,88.44,81.42,48.36,0,41.74,80.96,1119,NOTES
シンデレラ,H,61.64,58.57,33.39,0,19.84,37.2,780,NOTES
スーパー戦湯ババンバーン,A,135.41,122.36,82.63,0,0,129.39,1755,NOTES
スキッテイエェエエェ!!!!,A,180.83,153.57,75.34,0,0,179.02,2193,NOTES
スキッテイエェエエェ!!!!,H,109.87,82.85,60.27,0,0,83.16,1328,NOTES
スパークリング☆彡ハイパーチューン!!,A,138.8,114.47,58.16,0,0,142.4,1843,CHORD
スパークリング☆彡ハイパーチューン!!,H,83.22,70,44.44,0,0,56.71,1105,NOTES
セカンドピアス,A,80.58,78.57,30.65,0,0,94.02,1015,CHORD
セカンドピアス,H,44.06,35.72,19.08,0,0,21.53,555,NOTES
セピアの軌跡 ft. 天宮みや(少女フラクタル),A,93.71,81.43,27.18,0,2.81,96.49,1205,CHORD
セピアの軌跡 ft. 天宮みや(少女フラクタル),H,57.47,55.71,14.16,0,14.56,36.26,739,NOTES
セロトニン,A,97.71,102.63,47.69,0,38.57,73.97,1194,PEAK
セロトニン,H,77.5,72.85,33.98,0,13.9,42.61,947,NOTES
センチメンタル・サマー,A,82.02,67.14,19.04,0,27.76,67.35,1004,NOTES
センチメンタル・サマー,H,53.26,55.71,13.69,0,23.75,28.67,652,PEAK
ぞうしょく!?マイデンティティ,A,154.22,126.31,65.59,0,6.71,137.37,1851,NOTES
ぞうしょく!?マイデンティティ,H,98.13,80,36.44,0,4.21,51.24,1177,NOTES
それは花火のような恋,A,151.42,125,85.43,0,0,146.47,1976,NOTES
それは花火のような恋,H,101.24,91.43,72.6,0,0,77.78,1321,NOTES
たからもの,A,81.84,82.85,19.11,0,0,100.88,1123,CHORD
たからもの,H,68.73,64.28,19.11,0,0,72.04,943,CHORD
たからもの,L,130.17,107.89,57.35,0,0,171.41,1786,CHORD
タシカナモノ,A,81.11,74.29,31.68,0,0,85.57,1026,CHORD
タシカナモノ,H,57.39,58.57,24.76,0,0,38.93,726,PEAK
たまゆら,A,121.71,138.15,51.68,0,0,125.87,1407,PEAK
たまゆら,H,83.04,111.84,42.22,0,0,82.62,960,PEAK
タンポポ,A,128.71,98.57,36.92,0,0,123.47,1346,NOTES
チェイスチェイスジョーカーズのうた (オニスタイルリミックス),A,113.18,103.94,76.28,0,0,124.74,1427,CHORD
チェイスチェイスジョーカーズのうた (オニスタイルリミックス),H,69.49,61.43,60.1,0,0,47.86,876,NOTES
ちゅ、多様性。,A,83.59,74.28,27.19,0,0,64.23,963,NOTES
ちゅ、多様性。,H,50,48.57,19.6,0,0,22.69,576,NOTES
ちゅ、多様性。,L,98.94,84.27,27.81,0,0,95.1,1140,NOTES
ちょえちょえまぎか,A,124.91,94.28,31.54,0,0,115.53,1529,NOTES
ちょえちょえまぎか,H,94.69,71.42,26.19,0,0,72.19,1159,NOTES
ちらちら・はらはら,A,56.07,55.71,12.57,0,0,52,715,NOTES
ちらちら・はらはら,H,37.25,38.57,9.14,0,0,24.58,475,PEAK
ディスコルディア,A,165.7,185.71,47.84,100.13,187.2,151.01,2073,CHARGE
ディスコルディア,H,98.42,87.14,25.67,71.05,101.48,72.84,1229,CHARGE
ディッシュウォッシャー◎彡おいわちゃん,A,110.91,106.57,65.02,0,0,116.11,1280,CHORD
ディッシュウォッシャー◎彡おいわちゃん,H,63.77,75.71,30.93,0,0,44.49,736,PEAK
デッドボヲルdeホームラン,A,124.34,103.94,69.68,0,0,123.48,1417,NOTES
デッドボヲルdeホームラン,H,74.23,80,69.03,0,0,58,846,PEAK
デビルじゃないもん,H,64.29,58.57,38.41,0,0,48.73,695,NOTES
デモーニッシュ,A,0,101.32,16.7,74.97,0,0,1205,PEAK
デモーニッシュ,H,0,60,16.02,48.3,0,32.57,745,PEAK
デモーニッシュ,L,0,164.28,16.69,77.62,0,0,1580,PEAK
デラむぅのでらっくす☆どり~むぅ,A,82.63,72.85,56.15,0,33.75,72.03,997,NOTES
デラむぅのでらっくす☆どり~むぅ,H,55.53,47.14,42.27,0,11.87,28.23,670,NOTES
でんぱ どりる わんにゃー☆三,A,133.5,113.15,47.5,0,82.82,137.94,1679,CHORD
でんぱ どりる わんにゃー☆三,H,90.8,68.57,39.97,0,41.92,85.18,1142,NOTES
ドーナツホール 2024,H,65.09,54.28,16.73,0,0,51.09,822,NOTES
ドッキン☆サマーあばんちゅーる,A,114.4,119.73,95.62,0,0,126,1447,CHORD
ドッキン☆サマーあばんちゅーる,H,71.71,65.71,28.22,0,0,56.19,907,NOTES
トリカゴノ鳳凰,A,138.05,126.31,42.16,0,75.6,118.13,1932,NOTES
トリカゴノ鳳凰,H,75.54,72.85,18.73,0,58.29,21.91,1057,NOTES
ドリムチウ,H,58.4,50,13.31,0,28.59,26.27,799,NOTES
とろぴかる倶楽部,A,99.46,107.89,135.8,0,0,108.68,1154,SCRATCH
とろぴかる倶楽部,H,65.07,90,102.47,0,0,58.76,755,SCRATCH
ナイトシティー・アヴァンチュール,A,81.7,78.58,23.87,0,0,68.66,1047,NOTES
ナイトシティー・アヴァンチュール,H,60.4,51.42,23.87,0,0,49.68,774,NOTES
ナイトフィクション,A,93.99,82.85,27.72,0,0,84.56,1087,NOTES
ナイトフィクション,H,68.31,62.85,13.86,0,0,41.78,790,NOTES
ないないルーティン,A,89.74,92.85,54.64,0,136.29,75.89,1053,CHARGE
ないないルーティン,H,58.89,65.71,31.66,0,42.98,24.4,691,PEAK
バ→ビ→ブ→Bomb!,A,106.32,105.26,76.62,0,44.37,96.41,1294,NOTES
バ→ビ→ブ→Bomb!,H,75.85,64.29,62.86,0,0.93,52.39,923,NOTES
パ→ピ→プ→Yeah!,A,116.19,114.47,17.85,0,82.06,114.87,1280,NOTES
パ→ピ→プ→Yeah!,H,73.88,72.84,5.29,0,34.21,56.32,814,NOTES
ハードベース・フェスタ,A,115.29,106.57,83.59,0,0,114.07,1447,NOTES
ハードベース・フェスタ,H,73.94,67.15,57.47,0,0,41.28,928,NOTES
パーフェクトイーター,A,117.68,98.57,74.48,0,4.53,106.86,1531,NOTES
パーフェクトイーター,H,81.24,68.58,54.88,0,3.75,62.3,1057,NOTES
ハイ*ビスカス ft. Kanae Asaba,A,96.44,84.28,21.65,0,0,68.06,1233,NOTES
ハイ*ビスカス ft. Kanae Asaba,H,61.31,57.14,13.1,0,0,25.17,784,NOTES
ハイテックトキオ,A,111.01,95.71,103.79,0,67.29,79.46,1367,NOTES
ハイテックトキオ,H,79.58,67.15,80.46,0,49.53,22.75,980,SCRATCH
ハイテックトキオ,L,134.56,111.84,103.79,0,120.08,112.08,1657,NOTES
ハオ,A,110.18,94.28,35.76,92.23,0,122.64,1459,CHORD
ハオ,H,66.68,55.7,31.91,54.02,0,57.94,883,NOTES
バスルーム ロマンス,A,100.32,87.14,23.8,0,0,86.57,1228,NOTES
バスルーム ロマンス,H,60.78,55.72,16.07,0,0,8.63,744,NOTES
バッド・スイーツ、バッド・ドリーム,A,145.8,126.31,153.14,0,124.5,151.27,1862,SCRATCH
バッド・スイーツ、バッド・ドリーム,H,73.84,72.85,73.59,0,47.81,52.8,943,NOTES
バッドエンド・シンドローム,A,113.31,113.15,16.54,0,0,126.9,1497,CHORD
バッドエンド・シンドローム,H,67.51,75.72,11.02,0,0,48.98,892,PEAK
バビロニア,A,72.81,71.43,36.12,0,0,86.54,940,CHORD
バビロニア,H,54.61,51.42,36.11,0,0,39.17,705,NOTES
バブリン,A,81.78,64.28,26.35,0,0,72.18,1221,NOTES
バブリン,H,58.4,48.57,24.88,0,0,28.67,872,NOTES
ハリツヤランデヴー,A,107.66,82.85,14.41,0,0,113.57,1251,CHORD
ハリツヤランデヴー,H,92.77,80,23.19,0,0,101.33,1078,CHORD
ハルイロメロディー,A,99.03,105.26,38.99,0,0,123.91,1110,CHORD
ハルイロメロディー,H,62.99,60,22.1,0,0,63,706,CHORD
バンブーソード・ガール,A,108.22,101.31,88.16,0,0,55.11,1261,NOTES
バンブーソード・ガール,H,82.39,80,2.5,0,0,20.34,960,NOTES
"ピアノ協奏曲第1番""蠍火""",A,107.58,142.1,49.89,160.09,0,106.72,1414,SOFLAN
"ピアノ協奏曲第1番""蠍火""",H,84.53,109.21,28.82,150.45,0,53.5,1111,SOFLAN
"ピアノ協奏曲第1番""蠍火"" (BlackY Remix)",A,141.44,157.14,32.1,0,114.05,145.17,1926,PEAK
"ピアノ協奏曲第1番""蠍火"" (BlackY Remix)",H,78.72,75.71,11.77,0,28.27,53.64,1072,NOTES
"ピアノ独奏無言歌 ""灰燼""",A,134.85,134.21,0,195.35,0,124.9,1977,SOFLAN
"ピアノ独奏無言歌 ""灰燼""",H,85.67,72.84,0,178.58,0,32.85,1256,SOFLAN
ビビッド ☆+*。キラキライム,A,140.88,130.26,33.56,0,48.25,120.02,1896,NOTES
ビビッド ☆+*。キラキライム,H,78.91,71.42,22.73,0,20.31,44.58,1062,NOTES
ビビデバ,A,81.91,61.41,38.59,0,13.9,61.98,1036,NOTES
ビビデバ,H,53.13,41.42,21.31,0,5.62,23.25,672,NOTES
ヒマワリ,A,88.47,77.14,50.11,0,0,73.88,1042,NOTES
ヒマワリ,H,80.42,68.57,50.09,0,0,58.55,947,NOTES
ビューティフルレシート,A,89.49,95.72,51.33,0,0,100.52,978,CHORD
ビューティフルレシート,H,56.82,59.99,31.99,0,0,31.6,621,PEAK
ファイナルレター,A,110.39,97.14,35.78,0,81.32,78.61,1371,NOTES
ファイナルレター,H,77.85,65.7,26.39,0,35.75,42.53,967,NOTES
フォニイ,A,114.74,88.57,20.12,0,0,113.14,1454,NOTES
フォニイ,H,79.77,62.85,18.39,0,0,59.3,1011,NOTES
フォニイ,L,155.74,115.78,21.84,0,0,165.82,1975,CHORD
ベィスドロップ・フリークス,A,97.19,91.43,65.05,0,4.05,89.3,1143,NOTES
ベィスドロップ・フリークス,H,55.35,48.57,39.02,0,0.93,30.79,651,NOTES
ベィスドロップ・フリークス,L,108.4,101.31,164.54,0,40.78,103.36,1275,SCRATCH
ベラ・ベ・カラベラ,A,114.64,94.28,163.11,0,6.4,92.88,1436,SCRATCH
ベラ・ベ・カラベラ,H,69.69,80,109.18,0,1.4,37.42,873,SCRATCH
ポラリスノウタ,H,68.85,58.56,30.71,0,0,66.08,833,NOTES
マーシャル・マキシマイザー,A,115.04,101.31,39.5,0,0,107.2,1082,NOTES
マーシャル・マキシマイザー,H,77.72,64.28,29.43,0,0,50.61,731,NOTES
マチ子の唄,A,76.11,75.72,39.39,0,0,96.56,901,CHORD
マチ子の唄,H,55.93,65.71,38.16,0,0,61.58,662,PEAK
マツケンサンバII,A,113.92,109.21,83.01,0,80.46,137.87,1460,CHORD
マツケンサンバII,H,72.02,65.72,65.94,0,37.65,69.13,923,NOTES
まほろば,A,87.32,91.43,43.12,0,0,79.69,1033,PEAK
まほろば,H,62.31,60,24.02,0,0,40.13,737,NOTES
ミストレス・アンに花束を,A,66,61.43,16.74,0,0,58.32,718,NOTES
ミストレス・アンに花束を,H,47.62,42.85,14.06,0,0,25.88,518,NOTES
ミッドナイト☆WAR,A,108.59,101.31,48.31,0,81.53,94.76,1261,NOTES
ミッドナイト☆WAR,H,68.9,70,11.29,0,26.26,32.62,800,PEAK
ミッドナイト堕天使,A,114.21,94.28,27.38,0,0,107.52,1398,NOTES
ミッドナイト堕天使,H,67.57,60.01,16.07,0,0,34.04,827,NOTES
ミュージック・アワー,A,121.64,94.28,93.53,0,0.46,129.34,1516,CHORD
ミュージック・アワー,H,86.98,67.14,55.53,0,0.46,84.48,1084,NOTES
ミュージック・アワー,L,167.67,130.26,113.62,0,88.67,186.4,2094,CHORD
ミラージュ・レジデンス,A,105.85,90.01,57.34,0,0,115.04,1345,CHORD
ミラージュ・レジデンス,H,86.32,87.14,57.34,0,0,82.55,1097,PEAK
